: capital-common-countries
берлін_PROPN германія_PROPN берн_PROPN швейцарыя_PROPN
берлін_PROPN германія_PROPN каір_PROPN егіпет_PROPN
берлін_PROPN германія_PROPN канбера_PROPN аўстралія_PROPN
берлін_PROPN германія_PROPN ханой_PROPN в'етнам_PROPN
берлін_PROPN германія_PROPN гавана_PROPN куба_PROPN
берлін_PROPN германія_PROPN хельсінкі_PROPN фінляндыя_PROPN
берлін_PROPN германія_PROPN ісламабад_PROPN пакістан_PROPN
берлін_PROPN германія_PROPN кабул_PROPN афганістан_PROPN
берлін_PROPN германія_PROPN лондан_PROPN англія_PROPN
берлін_PROPN германія_PROPN мадрыд_PROPN іспанія_PROPN
берлін_PROPN германія_PROPN масква_PROPN расія_PROPN
берлін_PROPN германія_PROPN осла_PROPN нарвегія_PROPN
берлін_PROPN германія_PROPN атава_PROPN канада_PROPN
берлін_PROPN германія_PROPN парыж_PROPN францыя_PROPN
берлін_PROPN германія_PROPN рым_PROPN італія_PROPN
берлін_PROPN германія_PROPN стакгольм_PROPN швецыя_PROPN
берлін_PROPN германія_PROPN тэгеран_PROPN іран_PROPN
берлін_PROPN германія_PROPN токіа_PROPN японія_PROPN
берлін_PROPN германія_PROPN афіны_PROPN грэцыя_PROPN
берлін_PROPN германія_PROPN багдад_PROPN ірак_PROPN
берлін_PROPN германія_PROPN бангкок_PROPN тайланд_PROPN
берлін_PROPN германія_PROPN пекін_PROPN кітай_PROPN
берн_PROPN швейцарыя_PROPN каір_PROPN егіпет_PROPN
берн_PROPN швейцарыя_PROPN канбера_PROPN аўстралія_PROPN
берн_PROPN швейцарыя_PROPN ханой_PROPN в'етнам_PROPN
берн_PROPN швейцарыя_PROPN гавана_PROPN куба_PROPN
берн_PROPN швейцарыя_PROPN хельсінкі_PROPN фінляндыя_PROPN
берн_PROPN швейцарыя_PROPN ісламабад_PROPN пакістан_PROPN
берн_PROPN швейцарыя_PROPN кабул_PROPN афганістан_PROPN
берн_PROPN швейцарыя_PROPN лондан_PROPN англія_PROPN
берн_PROPN швейцарыя_PROPN мадрыд_PROPN іспанія_PROPN
берн_PROPN швейцарыя_PROPN масква_PROPN расія_PROPN
берн_PROPN швейцарыя_PROPN осла_PROPN нарвегія_PROPN
берн_PROPN швейцарыя_PROPN атава_PROPN канада_PROPN
берн_PROPN швейцарыя_PROPN парыж_PROPN францыя_PROPN
берн_PROPN швейцарыя_PROPN рым_PROPN італія_PROPN
берн_PROPN швейцарыя_PROPN стакгольм_PROPN швецыя_PROPN
берн_PROPN швейцарыя_PROPN тэгеран_PROPN іран_PROPN
берн_PROPN швейцарыя_PROPN токіа_PROPN японія_PROPN
берн_PROPN швейцарыя_PROPN афіны_PROPN грэцыя_PROPN
берн_PROPN швейцарыя_PROPN багдад_PROPN ірак_PROPN
берн_PROPN швейцарыя_PROPN бангкок_PROPN тайланд_PROPN
берн_PROPN швейцарыя_PROPN пекін_PROPN кітай_PROPN
берн_PROPN швейцарыя_PROPN берлін_PROPN германія_PROPN
каір_PROPN егіпет_PROPN канбера_PROPN аўстралія_PROPN
каір_PROPN егіпет_PROPN ханой_PROPN в'етнам_PROPN
каір_PROPN егіпет_PROPN гавана_PROPN куба_PROPN
каір_PROPN егіпет_PROPN хельсінкі_PROPN фінляндыя_PROPN
каір_PROPN егіпет_PROPN ісламабад_PROPN пакістан_PROPN
каір_PROPN егіпет_PROPN кабул_PROPN афганістан_PROPN
каір_PROPN егіпет_PROPN лондан_PROPN англія_PROPN
каір_PROPN егіпет_PROPN мадрыд_PROPN іспанія_PROPN
каір_PROPN егіпет_PROPN масква_PROPN расія_PROPN
каір_PROPN егіпет_PROPN осла_PROPN нарвегія_PROPN
каір_PROPN егіпет_PROPN атава_PROPN канада_PROPN
каір_PROPN егіпет_PROPN парыж_PROPN францыя_PROPN
каір_PROPN егіпет_PROPN рым_PROPN італія_PROPN
каір_PROPN егіпет_PROPN стакгольм_PROPN швецыя_PROPN
каір_PROPN егіпет_PROPN тэгеран_PROPN іран_PROPN
каір_PROPN егіпет_PROPN токіа_PROPN японія_PROPN
каір_PROPN егіпет_PROPN афіны_PROPN грэцыя_PROPN
каір_PROPN егіпет_PROPN багдад_PROPN ірак_PROPN
каір_PROPN егіпет_PROPN бангкок_PROPN тайланд_PROPN
каір_PROPN егіпет_PROPN пекін_PROPN кітай_PROPN
каір_PROPN егіпет_PROPN берлін_PROPN германія_PROPN
каір_PROPN егіпет_PROPN берн_PROPN швейцарыя_PROPN
канбера_PROPN аўстралія_PROPN ханой_PROPN в'етнам_PROPN
канбера_PROPN аўстралія_PROPN гавана_PROPN куба_PROPN
канбера_PROPN аўстралія_PROPN хельсінкі_PROPN фінляндыя_PROPN
канбера_PROPN аўстралія_PROPN ісламабад_PROPN пакістан_PROPN
канбера_PROPN аўстралія_PROPN кабул_PROPN афганістан_PROPN
канбера_PROPN аўстралія_PROPN лондан_PROPN англія_PROPN
канбера_PROPN аўстралія_PROPN мадрыд_PROPN іспанія_PROPN
канбера_PROPN аўстралія_PROPN масква_PROPN расія_PROPN
канбера_PROPN аўстралія_PROPN осла_PROPN нарвегія_PROPN
канбера_PROPN аўстралія_PROPN атава_PROPN канада_PROPN
канбера_PROPN аўстралія_PROPN парыж_PROPN францыя_PROPN
канбера_PROPN аўстралія_PROPN рым_PROPN італія_PROPN
канбера_PROPN аўстралія_PROPN стакгольм_PROPN швецыя_PROPN
канбера_PROPN аўстралія_PROPN тэгеран_PROPN іран_PROPN
канбера_PROPN аўстралія_PROPN токіа_PROPN японія_PROPN
канбера_PROPN аўстралія_PROPN афіны_PROPN грэцыя_PROPN
канбера_PROPN аўстралія_PROPN багдад_PROPN ірак_PROPN
канбера_PROPN аўстралія_PROPN бангкок_PROPN тайланд_PROPN
канбера_PROPN аўстралія_PROPN пекін_PROPN кітай_PROPN
канбера_PROPN аўстралія_PROPN берлін_PROPN германія_PROPN
канбера_PROPN аўстралія_PROPN берн_PROPN швейцарыя_PROPN
канбера_PROPN аўстралія_PROPN каір_PROPN егіпет_PROPN
ханой_PROPN в'етнам_PROPN гавана_PROPN куба_PROPN
ханой_PROPN в'етнам_PROPN хельсінкі_PROPN фінляндыя_PROPN
ханой_PROPN в'етнам_PROPN ісламабад_PROPN пакістан_PROPN
ханой_PROPN в'етнам_PROPN кабул_PROPN афганістан_PROPN
ханой_PROPN в'етнам_PROPN лондан_PROPN англія_PROPN
ханой_PROPN в'етнам_PROPN мадрыд_PROPN іспанія_PROPN
ханой_PROPN в'етнам_PROPN масква_PROPN расія_PROPN
ханой_PROPN в'етнам_PROPN осла_PROPN нарвегія_PROPN
ханой_PROPN в'етнам_PROPN атава_PROPN канада_PROPN
ханой_PROPN в'етнам_PROPN парыж_PROPN францыя_PROPN
ханой_PROPN в'етнам_PROPN рым_PROPN італія_PROPN
ханой_PROPN в'етнам_PROPN стакгольм_PROPN швецыя_PROPN
ханой_PROPN в'етнам_PROPN тэгеран_PROPN іран_PROPN
ханой_PROPN в'етнам_PROPN токіа_PROPN японія_PROPN
ханой_PROPN в'етнам_PROPN афіны_PROPN грэцыя_PROPN
ханой_PROPN в'етнам_PROPN багдад_PROPN ірак_PROPN
ханой_PROPN в'етнам_PROPN бангкок_PROPN тайланд_PROPN
ханой_PROPN в'етнам_PROPN пекін_PROPN кітай_PROPN
ханой_PROPN в'етнам_PROPN берлін_PROPN германія_PROPN
ханой_PROPN в'етнам_PROPN берн_PROPN швейцарыя_PROPN
ханой_PROPN в'етнам_PROPN каір_PROPN егіпет_PROPN
ханой_PROPN в'етнам_PROPN канбера_PROPN аўстралія_PROPN
гавана_PROPN куба_PROPN хельсінкі_PROPN фінляндыя_PROPN
гавана_PROPN куба_PROPN ісламабад_PROPN пакістан_PROPN
гавана_PROPN куба_PROPN кабул_PROPN афганістан_PROPN
гавана_PROPN куба_PROPN лондан_PROPN англія_PROPN
гавана_PROPN куба_PROPN мадрыд_PROPN іспанія_PROPN
гавана_PROPN куба_PROPN масква_PROPN расія_PROPN
гавана_PROPN куба_PROPN осла_PROPN нарвегія_PROPN
гавана_PROPN куба_PROPN атава_PROPN канада_PROPN
гавана_PROPN куба_PROPN парыж_PROPN францыя_PROPN
гавана_PROPN куба_PROPN рым_PROPN італія_PROPN
гавана_PROPN куба_PROPN стакгольм_PROPN швецыя_PROPN
гавана_PROPN куба_PROPN тэгеран_PROPN іран_PROPN
гавана_PROPN куба_PROPN токіа_PROPN японія_PROPN
гавана_PROPN куба_PROPN афіны_PROPN грэцыя_PROPN
гавана_PROPN куба_PROPN багдад_PROPN ірак_PROPN
гавана_PROPN куба_PROPN бангкок_PROPN тайланд_PROPN
гавана_PROPN куба_PROPN пекін_PROPN кітай_PROPN
гавана_PROPN куба_PROPN берлін_PROPN германія_PROPN
гавана_PROPN куба_PROPN берн_PROPN швейцарыя_PROPN
гавана_PROPN куба_PROPN каір_PROPN егіпет_PROPN
гавана_PROPN куба_PROPN канбера_PROPN аўстралія_PROPN
гавана_PROPN куба_PROPN ханой_PROPN в'етнам_PROPN
хельсінкі_PROPN фінляндыя_PROPN ісламабад_PROPN пакістан_PROPN
хельсінкі_PROPN фінляндыя_PROPN кабул_PROPN афганістан_PROPN
хельсінкі_PROPN фінляндыя_PROPN лондан_PROPN англія_PROPN
хельсінкі_PROPN фінляндыя_PROPN мадрыд_PROPN іспанія_PROPN
хельсінкі_PROPN фінляндыя_PROPN масква_PROPN расія_PROPN
хельсінкі_PROPN фінляндыя_PROPN осла_PROPN нарвегія_PROPN
хельсінкі_PROPN фінляндыя_PROPN атава_PROPN канада_PROPN
хельсінкі_PROPN фінляндыя_PROPN парыж_PROPN францыя_PROPN
хельсінкі_PROPN фінляндыя_PROPN рым_PROPN італія_PROPN
хельсінкі_PROPN фінляндыя_PROPN стакгольм_PROPN швецыя_PROPN
хельсінкі_PROPN фінляндыя_PROPN тэгеран_PROPN іран_PROPN
хельсінкі_PROPN фінляндыя_PROPN токіа_PROPN японія_PROPN
хельсінкі_PROPN фінляндыя_PROPN афіны_PROPN грэцыя_PROPN
хельсінкі_PROPN фінляндыя_PROPN багдад_PROPN ірак_PROPN
хельсінкі_PROPN фінляндыя_PROPN бангкок_PROPN тайланд_PROPN
хельсінкі_PROPN фінляндыя_PROPN пекін_PROPN кітай_PROPN
хельсінкі_PROPN фінляндыя_PROPN берлін_PROPN германія_PROPN
хельсінкі_PROPN фінляндыя_PROPN берн_PROPN швейцарыя_PROPN
хельсінкі_PROPN фінляндыя_PROPN каір_PROPN егіпет_PROPN
хельсінкі_PROPN фінляндыя_PROPN канбера_PROPN аўстралія_PROPN
хельсінкі_PROPN фінляндыя_PROPN ханой_PROPN в'етнам_PROPN
хельсінкі_PROPN фінляндыя_PROPN гавана_PROPN куба_PROPN
ісламабад_PROPN пакістан_PROPN кабул_PROPN афганістан_PROPN
ісламабад_PROPN пакістан_PROPN лондан_PROPN англія_PROPN
ісламабад_PROPN пакістан_PROPN мадрыд_PROPN іспанія_PROPN
ісламабад_PROPN пакістан_PROPN масква_PROPN расія_PROPN
ісламабад_PROPN пакістан_PROPN осла_PROPN нарвегія_PROPN
ісламабад_PROPN пакістан_PROPN атава_PROPN канада_PROPN
ісламабад_PROPN пакістан_PROPN парыж_PROPN францыя_PROPN
ісламабад_PROPN пакістан_PROPN рым_PROPN італія_PROPN
ісламабад_PROPN пакістан_PROPN стакгольм_PROPN швецыя_PROPN
ісламабад_PROPN пакістан_PROPN тэгеран_PROPN іран_PROPN
ісламабад_PROPN пакістан_PROPN токіа_PROPN японія_PROPN
ісламабад_PROPN пакістан_PROPN афіны_PROPN грэцыя_PROPN
ісламабад_PROPN пакістан_PROPN багдад_PROPN ірак_PROPN
ісламабад_PROPN пакістан_PROPN бангкок_PROPN тайланд_PROPN
ісламабад_PROPN пакістан_PROPN пекін_PROPN кітай_PROPN
ісламабад_PROPN пакістан_PROPN берлін_PROPN германія_PROPN
ісламабад_PROPN пакістан_PROPN берн_PROPN швейцарыя_PROPN
ісламабад_PROPN пакістан_PROPN каір_PROPN егіпет_PROPN
ісламабад_PROPN пакістан_PROPN канбера_PROPN аўстралія_PROPN
ісламабад_PROPN пакістан_PROPN ханой_PROPN в'етнам_PROPN
ісламабад_PROPN пакістан_PROPN гавана_PROPN куба_PROPN
ісламабад_PROPN пакістан_PROPN хельсінкі_PROPN фінляндыя_PROPN
кабул_PROPN афганістан_PROPN лондан_PROPN англія_PROPN
кабул_PROPN афганістан_PROPN мадрыд_PROPN іспанія_PROPN
кабул_PROPN афганістан_PROPN масква_PROPN расія_PROPN
кабул_PROPN афганістан_PROPN осла_PROPN нарвегія_PROPN
кабул_PROPN афганістан_PROPN атава_PROPN канада_PROPN
кабул_PROPN афганістан_PROPN парыж_PROPN францыя_PROPN
кабул_PROPN афганістан_PROPN рым_PROPN італія_PROPN
кабул_PROPN афганістан_PROPN стакгольм_PROPN швецыя_PROPN
кабул_PROPN афганістан_PROPN тэгеран_PROPN іран_PROPN
кабул_PROPN афганістан_PROPN токіа_PROPN японія_PROPN
кабул_PROPN афганістан_PROPN афіны_PROPN грэцыя_PROPN
кабул_PROPN афганістан_PROPN багдад_PROPN ірак_PROPN
кабул_PROPN афганістан_PROPN бангкок_PROPN тайланд_PROPN
кабул_PROPN афганістан_PROPN пекін_PROPN кітай_PROPN
кабул_PROPN афганістан_PROPN берлін_PROPN германія_PROPN
кабул_PROPN афганістан_PROPN берн_PROPN швейцарыя_PROPN
кабул_PROPN афганістан_PROPN каір_PROPN егіпет_PROPN
кабул_PROPN афганістан_PROPN канбера_PROPN аўстралія_PROPN
кабул_PROPN афганістан_PROPN ханой_PROPN в'етнам_PROPN
кабул_PROPN афганістан_PROPN гавана_PROPN куба_PROPN
кабул_PROPN афганістан_PROPN хельсінкі_PROPN фінляндыя_PROPN
кабул_PROPN афганістан_PROPN ісламабад_PROPN пакістан_PROPN
лондан_PROPN англія_PROPN мадрыд_PROPN іспанія_PROPN
лондан_PROPN англія_PROPN масква_PROPN расія_PROPN
лондан_PROPN англія_PROPN осла_PROPN нарвегія_PROPN
лондан_PROPN англія_PROPN атава_PROPN канада_PROPN
лондан_PROPN англія_PROPN парыж_PROPN францыя_PROPN
лондан_PROPN англія_PROPN рым_PROPN італія_PROPN
лондан_PROPN англія_PROPN стакгольм_PROPN швецыя_PROPN
лондан_PROPN англія_PROPN тэгеран_PROPN іран_PROPN
лондан_PROPN англія_PROPN токіа_PROPN японія_PROPN
лондан_PROPN англія_PROPN афіны_PROPN грэцыя_PROPN
лондан_PROPN англія_PROPN багдад_PROPN ірак_PROPN
лондан_PROPN англія_PROPN бангкок_PROPN тайланд_PROPN
лондан_PROPN англія_PROPN пекін_PROPN кітай_PROPN
лондан_PROPN англія_PROPN берлін_PROPN германія_PROPN
лондан_PROPN англія_PROPN берн_PROPN швейцарыя_PROPN
лондан_PROPN англія_PROPN каір_PROPN егіпет_PROPN
лондан_PROPN англія_PROPN канбера_PROPN аўстралія_PROPN
лондан_PROPN англія_PROPN ханой_PROPN в'етнам_PROPN
лондан_PROPN англія_PROPN гавана_PROPN куба_PROPN
лондан_PROPN англія_PROPN хельсінкі_PROPN фінляндыя_PROPN
лондан_PROPN англія_PROPN ісламабад_PROPN пакістан_PROPN
лондан_PROPN англія_PROPN кабул_PROPN афганістан_PROPN
мадрыд_PROPN іспанія_PROPN масква_PROPN расія_PROPN
мадрыд_PROPN іспанія_PROPN осла_PROPN нарвегія_PROPN
мадрыд_PROPN іспанія_PROPN атава_PROPN канада_PROPN
мадрыд_PROPN іспанія_PROPN парыж_PROPN францыя_PROPN
мадрыд_PROPN іспанія_PROPN рым_PROPN італія_PROPN
мадрыд_PROPN іспанія_PROPN стакгольм_PROPN швецыя_PROPN
мадрыд_PROPN іспанія_PROPN тэгеран_PROPN іран_PROPN
мадрыд_PROPN іспанія_PROPN токіа_PROPN японія_PROPN
мадрыд_PROPN іспанія_PROPN афіны_PROPN грэцыя_PROPN
мадрыд_PROPN іспанія_PROPN багдад_PROPN ірак_PROPN
мадрыд_PROPN іспанія_PROPN бангкок_PROPN тайланд_PROPN
мадрыд_PROPN іспанія_PROPN пекін_PROPN кітай_PROPN
мадрыд_PROPN іспанія_PROPN берлін_PROPN германія_PROPN
мадрыд_PROPN іспанія_PROPN берн_PROPN швейцарыя_PROPN
мадрыд_PROPN іспанія_PROPN каір_PROPN егіпет_PROPN
мадрыд_PROPN іспанія_PROPN канбера_PROPN аўстралія_PROPN
мадрыд_PROPN іспанія_PROPN ханой_PROPN в'етнам_PROPN
мадрыд_PROPN іспанія_PROPN гавана_PROPN куба_PROPN
мадрыд_PROPN іспанія_PROPN хельсінкі_PROPN фінляндыя_PROPN
мадрыд_PROPN іспанія_PROPN ісламабад_PROPN пакістан_PROPN
мадрыд_PROPN іспанія_PROPN кабул_PROPN афганістан_PROPN
мадрыд_PROPN іспанія_PROPN лондан_PROPN англія_PROPN
масква_PROPN расія_PROPN осла_PROPN нарвегія_PROPN
масква_PROPN расія_PROPN атава_PROPN канада_PROPN
масква_PROPN расія_PROPN парыж_PROPN францыя_PROPN
масква_PROPN расія_PROPN рым_PROPN італія_PROPN
масква_PROPN расія_PROPN стакгольм_PROPN швецыя_PROPN
масква_PROPN расія_PROPN тэгеран_PROPN іран_PROPN
масква_PROPN расія_PROPN токіа_PROPN японія_PROPN
масква_PROPN расія_PROPN афіны_PROPN грэцыя_PROPN
масква_PROPN расія_PROPN багдад_PROPN ірак_PROPN
масква_PROPN расія_PROPN бангкок_PROPN тайланд_PROPN
масква_PROPN расія_PROPN пекін_PROPN кітай_PROPN
масква_PROPN расія_PROPN берлін_PROPN германія_PROPN
масква_PROPN расія_PROPN берн_PROPN швейцарыя_PROPN
масква_PROPN расія_PROPN каір_PROPN егіпет_PROPN
масква_PROPN расія_PROPN канбера_PROPN аўстралія_PROPN
масква_PROPN расія_PROPN ханой_PROPN в'етнам_PROPN
масква_PROPN расія_PROPN гавана_PROPN куба_PROPN
масква_PROPN расія_PROPN хельсінкі_PROPN фінляндыя_PROPN
масква_PROPN расія_PROPN ісламабад_PROPN пакістан_PROPN
масква_PROPN расія_PROPN кабул_PROPN афганістан_PROPN
масква_PROPN расія_PROPN лондан_PROPN англія_PROPN
масква_PROPN расія_PROPN мадрыд_PROPN іспанія_PROPN
осла_PROPN нарвегія_PROPN атава_PROPN канада_PROPN
осла_PROPN нарвегія_PROPN парыж_PROPN францыя_PROPN
осла_PROPN нарвегія_PROPN рым_PROPN італія_PROPN
осла_PROPN нарвегія_PROPN стакгольм_PROPN швецыя_PROPN
осла_PROPN нарвегія_PROPN тэгеран_PROPN іран_PROPN
осла_PROPN нарвегія_PROPN токіа_PROPN японія_PROPN
осла_PROPN нарвегія_PROPN афіны_PROPN грэцыя_PROPN
осла_PROPN нарвегія_PROPN багдад_PROPN ірак_PROPN
осла_PROPN нарвегія_PROPN бангкок_PROPN тайланд_PROPN
осла_PROPN нарвегія_PROPN пекін_PROPN кітай_PROPN
осла_PROPN нарвегія_PROPN берлін_PROPN германія_PROPN
осла_PROPN нарвегія_PROPN берн_PROPN швейцарыя_PROPN
осла_PROPN нарвегія_PROPN каір_PROPN егіпет_PROPN
осла_PROPN нарвегія_PROPN канбера_PROPN аўстралія_PROPN
осла_PROPN нарвегія_PROPN ханой_PROPN в'етнам_PROPN
осла_PROPN нарвегія_PROPN гавана_PROPN куба_PROPN
осла_PROPN нарвегія_PROPN хельсінкі_PROPN фінляндыя_PROPN
осла_PROPN нарвегія_PROPN ісламабад_PROPN пакістан_PROPN
осла_PROPN нарвегія_PROPN кабул_PROPN афганістан_PROPN
осла_PROPN нарвегія_PROPN лондан_PROPN англія_PROPN
осла_PROPN нарвегія_PROPN мадрыд_PROPN іспанія_PROPN
осла_PROPN нарвегія_PROPN масква_PROPN расія_PROPN
атава_PROPN канада_PROPN парыж_PROPN францыя_PROPN
атава_PROPN канада_PROPN рым_PROPN італія_PROPN
атава_PROPN канада_PROPN стакгольм_PROPN швецыя_PROPN
атава_PROPN канада_PROPN тэгеран_PROPN іран_PROPN
атава_PROPN канада_PROPN токіа_PROPN японія_PROPN
атава_PROPN канада_PROPN афіны_PROPN грэцыя_PROPN
атава_PROPN канада_PROPN багдад_PROPN ірак_PROPN
атава_PROPN канада_PROPN бангкок_PROPN тайланд_PROPN
атава_PROPN канада_PROPN пекін_PROPN кітай_PROPN
атава_PROPN канада_PROPN берлін_PROPN германія_PROPN
атава_PROPN канада_PROPN берн_PROPN швейцарыя_PROPN
атава_PROPN канада_PROPN каір_PROPN егіпет_PROPN
атава_PROPN канада_PROPN канбера_PROPN аўстралія_PROPN
атава_PROPN канада_PROPN ханой_PROPN в'етнам_PROPN
атава_PROPN канада_PROPN гавана_PROPN куба_PROPN
атава_PROPN канада_PROPN хельсінкі_PROPN фінляндыя_PROPN
атава_PROPN канада_PROPN ісламабад_PROPN пакістан_PROPN
атава_PROPN канада_PROPN кабул_PROPN афганістан_PROPN
атава_PROPN канада_PROPN лондан_PROPN англія_PROPN
атава_PROPN канада_PROPN мадрыд_PROPN іспанія_PROPN
атава_PROPN канада_PROPN масква_PROPN расія_PROPN
атава_PROPN канада_PROPN осла_PROPN нарвегія_PROPN
парыж_PROPN францыя_PROPN рым_PROPN італія_PROPN
парыж_PROPN францыя_PROPN стакгольм_PROPN швецыя_PROPN
парыж_PROPN францыя_PROPN тэгеран_PROPN іран_PROPN
парыж_PROPN францыя_PROPN токіа_PROPN японія_PROPN
парыж_PROPN францыя_PROPN афіны_PROPN грэцыя_PROPN
парыж_PROPN францыя_PROPN багдад_PROPN ірак_PROPN
